KLF4,RAB22A,3.75777
KLF4,DOCK4,3.75777
CEBPB,REEP4,3.75777
SMAD6,PDE1B,3.75777
NFATC1,MSR1,3.75777
CREB3,GNL2,3.75777
NFATC1,SLC45A3,3.75777
CREB3,SNX5,3.75777
KLF4,MAML3,3.75777
HMGA1,OLIG2,3.75777
KLF4,CDH23,3.75777
CREB3,SLC25A3,3.75777
CREB3,FOSL1,3.75777
HMGA1,CEP110,3.75777
HMGA1,RIOK2,3.75777
KLF4,APBB1IP,3.75777
CREB3,DNAJC9,3.75777
POU6F1,DUSP4,3.75777
KLF4,ZFP36L1,3.75777
KLF4,KLHL25,3.75777
NFATC1,YWHAZ,3.75777
KLF4,GPC4,3.75777
KLF4,PTPN21,3.75777
SMAD6,CHD9,3.75777
SMAD6,ARHGEF2,3.75777
HMGA1,OSBPL7,3.75777
KLF4,RPL37A,3.75777
KLF4,RXFP4,3.75777
CREB3,RPL19,3.75777
NFATC1,N4BP3,3.75777
KLF4,GNAS,3.75777
KLF4,LAPTM5,3.75777
CREB3,RNF12,3.75777
HMGA2,ELF1,3.75777
ZIC2,RASA1,3.75777
KLF4,KIAA1598,3.75777
SMAD6,YIPF3,3.75777
CREB3,EDEM1,3.75777
CREB3,STK40,3.75777
CREB3,MAPKAPK2,3.75777
CREB3,PSME3,3.75777
NFATC1,LOC100132532,3.75777
POU6F1,GTPBP1,3.75777
HMGA2,LGR4,3.75777
HMGA1,CTDSP2,3.75777
NFATC1,ARID5B,3.75777
ZIC2,VAPA,3.75777
ZIC2,EXT1,3.75777
HMGA2,TOM1,3.75777
CREB3,CSTF3,3.75777
CREB3,PLK4,3.75777
CREB3,FLJ35220,3.75777
CREB3,INTS7,3.75777
KLF4,FAM129B,3.75777
CREB3,NAF1,3.75777
CREB3,RELB,3.75777
POU6F1,MAML2,3.75777
CREB3,HNRNPD,3.75777
KLF4,PTMS,3.75777
CREB3,C8orf53,3.75777
CEBPB,CBX5,3.75777
ZIC2,POLR1D,3.75777
KLF4,ZBTB1,3.75777
KLF4,TMEM11,3.75777
ZIC2,TSP50,3.75777
NFATC1,PHACTR2,3.75777
POU6F1,CXorf56,3.75777
KLF4,ATXN2L,3.75777
SMAD6,FAM98A,3.75777
KLF4,SLC35A5,3.75777
CEBPB,PSMD3,3.75777
KLF4,MTHFSD,3.75777
SMAD6,ARNTL,3.75777
KLF4,KANK4,3.75777
CEBPB,TRIP12,3.75777
CEBPB,C6orf167,3.75777
ZIC2,SHARPIN,3.75777
POU6F1,IFRD2,3.75777
ZIC2,SLC6A6,3.75777
KLF4,FOSL2,3.75777
HMGA1,GFI1,3.75777
KLF4,EXOSC5,3.75777
CREB3,EIF3D,3.75777
KLF4,ABL2,3.75777
SMAD6,PTBP2,3.75777
HMGA2,DYRK1A,3.75777
NFATC1,NINJ1,3.75777
ARID5B,POLR3K,3.75777
ZIC2,ZNF397OS,3.75777
NFATC1,GSK3B,3.75777
KLF4,EIF4E,3.75777
ARID5B,CAPN1,3.75777
CREB3,KIAA0494,3.75777
CREB3,WDHD1,3.75777
KLF4,BHLHB3,3.75777
HMGA1,C17orf80,3.75777
HMGA1,LGR4,3.75777
CEBPB,VLDLR,3.75777
CEBPB,SREBF1,3.75777
CREB3,RNASEH1,3.75777
KLF4,RGS16,3.75777
KLF4,EMR2,3.75777
POU6F1,C14orf119,3.75777
HMGA1,EBP,3.75777
NFATC1,STX4,3.75777
CEBPB,ATP2B4,3.75777
CREB3,HIATL1,3.75777
KLF4,NUAK1,3.75777
HMGA1,RNF168,3.75777
KLF4,PI4K2A,3.75777
HMGA1,ZIC2,3.75777
CREB3,NIPA2,3.75777
ZIC2,METRNL,3.75777
SMAD6,CXorf39,3.75777
HMGA1,ATP2B4,3.75777
ZIC2,BIRC6,3.75777
NFATC1,MTA2,3.75777
ARID5B,WDR40A,3.75777
HMGA2,RBM5,3.75777
CEBPB,DLEU2,3.75777
POU6F1,TIMP1,3.75777
HMGA2,FAM102B,3.75777
NFATC1,MAP2K1,3.75777
NFATC1,TLE3,3.75777
CREB3,HMGB1,3.75777
CREB3,EGR3,3.75777
NFATC1,TM7SF4,3.75777
KLF4,GUCY1A2,3.75777
HMGA2,RIOK2,3.75777
CREB3,KIAA0020,3.75777
KLF4,CD40,3.75777
NFATC1,PUS3,3.75777
POU6F1,ARNTL,3.75777
CREB3,TP53BP1,3.75777
NFATC1,GAS7,3.75777
CEBPB,UBE2Q2,3.75777
CREB3,RHEB,3.75777
ARID5B,VKORC1,3.75777
KLF4,CPEB2,3.75777
KLF4,C2,3.75777
NFATC1,EMR2,3.75777
CREB3,PRPF38A,3.75777
CEBPB,TMEM154,3.75777
KLF4,GNL1,3.75777
CREB3,TET2,3.75777
CREB3,EIF4G1,3.75777
CREB3,CYP51A1,3.75777
ZIC2,RB1,3.75777
NFATC1,H2AFY,3.75777
HMGA1,MED26,3.75777
CREB3,RANBP2,3.75777
CREB3,LATS2,3.75777
HMGA2,RNF168,3.75777
NFATC1,POU2F2,3.75777
HMGA1,OS9,3.75777
NFATC1,PLP2,3.75777
KLF4,PER1,3.75777
CREB3,HOMER1,3.75777
CREB3,C2orf43,3.75777
KLF4,TREM2,3.75777
CREB3,SOCS4,3.75777
KLF4,SEMA4B,3.75777
NFATC1,PCDH7,3.75777
HMGA1,SH3GL1,3.75777
KLF4,CHSY1,3.75777
NFATC1,CD53,3.75777
CREB3,PPP2R2A,3.75777
HMGA2,RCSD1,3.75777
KLF4,CDK6,3.75777
KLF4,ELOVL1,3.75777
HMGA1,PRNPIP,3.75777
KLF4,WDR78,3.75777
POU6F1,LPXN,3.75777
NFATC1,MESDC1,3.75777
CREB3,NAPG,3.75777
HMGA1,EIF4EBP2,3.75777
NFATC1,EFNA2,3.75777
NFATC1,WDR26,3.75777
KLF4,THAP2,3.75777
ZIC2,ZHX2,3.75777
ZIC2,SCAMP2,3.75777
HMGA2,VPS39,3.75777
CREB3,SLC7A1,3.75777
CREB3,RNGTT,3.75777
CEBPB,SLC38A1,3.75777
KLF4,SLC38A7,3.75777
CREB3,AFF4,3.75777
KLF4,ZFYVE16,3.75777
HMGA2,DNM2,3.75777
HMGA1,PRMT5,3.75777
CREB3,RBM22,3.75777
CREB3,RRP1,3.75777
CREB3,GLS,3.75777
CREB3,H2AFY,3.75777
NFATC1,ITGA5,3.75777
CREB3,DLD,3.75777
CREB3,EIF5A,3.75777
KLF4,GCLC,3.75777
ZIC2,FOXO1,3.75777
CREB3,KIAA1219,3.75777
CREB3,TNKS2,3.75777
HMGA1,VTI1A,3.75777
POU6F1,ZFAND6,3.75777
KLF4,TNFAIP3,3.75777
NFATC1,KCNQ4,3.75777
KLF4,TMEM34,3.75777
SMAD6,C1orf84,3.75777
ZIC2,HNRNPL,3.75777
ZIC2,DDEF2,3.75777
CREB3,MRE11A,3.75777
POU6F1,RHOBTB3,3.75777
SMAD6,FBXL10,3.75777
CREB3,MAD2L2,3.75777
CREB3,ARIH1,3.75777
POU6F1,RB1,3.75777
NFATC1,ERBB2IP,3.75777
NFATC1,MED13,3.75777
KLF4,SDF4,3.75777
CEBPB,RUVBL2,3.75777
CEBPB,RNF12,3.75777
NFATC1,NFATC1,3.75777
CEBPB,ZEB2,3.75777
CREB3,SON,3.75777
CREB3,SLC10A3,3.75777
KLF4,CHST2,3.75777
NFATC1,IL6R,3.75777
ARID5B,TIMP2,3.75777
KLF4,PCDH7,3.75777
KLF4,PANX1,3.75777
CREB3,NR4A1,3.75777
KLF4,ADAMTS8,3.75777
CEBPB,RHOA,3.75777
CREB3,WARS2,3.75777
CREB3,WDR26,3.75777
CREB3,GNL1,3.75777
NFATC1,ACTR1A,3.75777
NFATC1,OAS1,3.75777
NFATC1,RB1,3.75777
HMGA2,CHD7,3.75777
SMAD6,HMHA1,3.75777
CREB3,KLF6,3.75777
CREB3,UBA6,3.75777
CREB3,ARF1,3.75777
CEBPB,AARS,3.75777
KLF4,GNA12,3.75777
CEBPB,ABBA-1,3.75777
NFATC1,ARF6,3.75777
NFATC1,RIN2,3.75777
CEBPB,RALBP1,3.75777
CREB3,FAM29A,3.75777
SMAD6,ACTR3,3.75777
CEBPB,CENTG2,3.75777
CREB3,DCUN1D5,3.75777
CREB3,MBD1,3.75777
SMAD6,MLL4,3.75777
CEBPB,KIAA0182,3.75777
ARID5B,C14orf4,3.75777
NFATC1,IER3,3.75777
POU6F1,TMEM192,3.75777
HMGA2,PEBP1,3.75777
SRF,TGFB1I1,3.75777
NFATC1,SEMA7A,3.75777
NFATC1,WWP1,3.75777
ARID5B,FAM113B,3.75777
SMAD6,SLC38A5,3.75777
KLF4,SLC35B4,3.75777
NFATC1,EIF4E,3.75777
ZIC2,LOC91461,3.75777
CEBPB,H2AFY2,3.75777
CREB3,DNTTIP2,3.75777
POU6F1,ADAM10,3.75777
CREB3,UQCRFS1,3.75777
CEBPB,LPO,3.75777
CREB3,SEC16A,3.75777
CREB3,RAPGEF6,3.75777
SMAD6,LEPROTL1,3.75777
KLF4,ITGA9,3.75777
NFATC1,CXCL16,3.75777
KLF4,TLE3,3.75777
KLF4,ALOX5AP,3.75777
HMGA2,RANGAP1,3.75777
HMGA2,TYK2,3.75777
HMGA2,RUVBL2,3.75777
CEBPB,KIF23,3.75777
CREB3,KIAA0196,3.75777
KLF4,MMP9,3.75777
SMAD6,SLC39A11,3.75777
KLF4,TNPO1,3.75777
CEBPB,EHMT2,3.75777
NFATC1,PCSK7,3.75777
KLF4,UBE2F,3.75777
SMAD6,DUSP6,3.75777
CREB3,UAP1,3.75777
CEBPB,SMAD6,3.75777
POU6F1,RTN4,3.75777
ZIC2,DNMT3A,3.75777
CREB3,JUND,3.75777
HMGA2,DBP,3.75777
HMGA2,PTPRJ,3.75777
KLF4,APOL1,3.75777
KLF4,LOC643770,3.75777
SRF,ZC3H12A,3.75777
HMGA1,PHLPP,3.75777
HMGA2,WDR67,3.75777
CEBPB,KLF6,3.75777
KLF4,RIN2,3.75777
HMGA2,CAD,3.75777
KLF4,OPHN1,3.75777
HMGA1,TAPBP,3.75777
HMGA2,TRIM11,3.75777
CEBPB,PCDHB5,3.75777
CREB3,C16orf72,3.75777
KLF4,DAB2,3.75777
NFATC1,HMOX1,3.75777
HMGA1,YIF1B,3.75777
NFATC1,HGS,3.75777
SMAD6,C16orf72,3.75777
KLF4,PPM1H,3.75777
SMAD6,ST14,3.75777
ZIC2,ELOVL1,3.75777
KLF4,PDGFA,3.75777
KLF4,SLC12A8,3.75777
KLF4,SLC39A9,3.75777
ZIC2,ARNTL,3.75777
HMGA1,CPNE3,3.75777
NFATC1,RASGRP3,3.75777
KLF4,DDX5,3.75777
KLF4,STX12,3.75777
CEBPB,MARS,3.75777
ZIC2,METTL9,3.75777
CREB3,ERGIC2,3.75777
KLF4,GALNT7,3.75777
CREB3,ZNF304,3.75777
KLF4,MAP3K7,3.75777
CREB3,DNAJA1,3.75777
ZIC2,FCHO2,3.75777
NFATC1,LACTB,3.75777
POU6F1,SLC26A11,3.75777
CREB3,SSR2,3.75777
CREB3,ACOT9,3.75777
CREB3,TFDP1,3.75777
HMGA2,SMARCE1,3.75777
CEBPB,CYP51A1,3.75777
HMGA2,DNAL4,3.75777
SMAD6,NFKB1,3.75777
CREB3,HIATL2,3.75777
POU6F1,CD53,3.75777
HMGA2,MED26,3.75777
POU6F1,ZEB1,3.75777
KLF4,ZNF385A,3.75777
KLF4,ABCG1,3.75777
CREB3,WDR4,3.75777
HMGA1,PFN1,3.75777
CEBPB,KLF10,3.75777
CEBPB,MS4A7,3.75777
CREB3,LARP2,3.75777
NFATC1,VASP,3.75777
HMGA1,TPM4,3.75777
NFATC1,SBNO2,3.75777
POU6F1,TSC22D1,3.75777
HMGA2,GTF2I,3.75777
NFATC1,B4GALT3,3.75777
NFATC1,JTV1,3.75777
SRF,EGR4,3.75777
CREB3,DIABLO,3.75777
NFATC1,GRN,3.75777
NFATC1,TLE4,3.75777
KLF4,ZFR,3.75777
NFATC1,MGC40489,3.75777
NFATC1,MMP2,3.75777
CEBPB,PSAT1,3.75777
HMGA1,SMARCE1,3.75777
CEBPB,MFSD10,3.75777
KLF4,PCSK5,3.75777
ZIC2,DNAJB2,3.75777
CREB3,CCDC117,3.75777
HMGA1,SAMD1,3.75777
NFATC1,FAM26B,3.75777
KLF4,CPEB3,3.75777
POU6F1,FBXO32,3.75777
CREB3,PRPF38B,3.75777
ARID5B,SPP1,3.75777
CREB3,KIAA1545,3.75777
KLF4,CALCOCO1,3.75777
HMGA2,HDGF,3.75777
KLF4,SPRY2,3.75777
CREB3,SDF2,3.75777
ARID5B,EIF4H,3.75777
POU6F1,PABPC4,3.75777
NFATC1,CHST11,3.75777
HMGA2,WDR49,3.75777
CREB3,PPP4R2,3.75777
HMGA1,SCAP,3.75777
NFATC1,CDC2L6,3.75777
SMAD6,SWAP70,3.75777
CREB3,OXSR1,3.75777
HMGA2,YIF1B,3.75777
CREB3,LIN7A,3.75777
CREB3,CHUK,3.75777
ARID5B,NFIC,3.75777
CREB3,YWHAZ,3.75777
CREB3,UBE2J1,3.75777
CEBPB,HMGN2,3.75777
NFATC1,LIMS1,3.75777
KLF4,PCBP1,3.75777
NFATC1,NRP1,3.75777
KLF4,DDX6,3.75777
CREB3,TOP1,3.75777
KLF4,BAG4,3.75777
SMAD6,LOC346887,3.75777
HMGA1,TFAP4,3.75777
KLF4,SLC9A1,3.75777
NFATC1,XIAP,3.75777
POU6F1,PTGS1,3.75777
KLF4,SPRED1,3.75777
KLF4,TACC2,3.75777
KLF4,ITGAM,3.75777
HMGA1,FBXL10,3.75777
POU6F1,TNFRSF21,3.75777
CREB3,CPNE1,3.75777
NFATC1,ITGA3,3.75777
NFATC1,LOC339524,3.75777
CREB3,RPS6KA5,3.75777
SRF,CNN2,3.75777
KLF4,NFAT5,3.75777
NFATC1,ZW10,3.75777
ARID5B,TCEA2,3.75777
KLF4,DYRK1A,3.75777
KLF4,DBX2,3.75777
HMGA1,UBA7,3.75777
KLF4,CD14,3.75777
ZIC2,GPR108,3.75777
HMGA2,ETV6,3.75777
KLF4,ITGB5,3.75777
CREB3,UBL3,3.75777
KLF4,ARRB2,3.75777
POU6F1,SUCNR1,3.75777
HMGA1,RANGAP1,3.75777
HMGA2,CDKN2C,3.75777
KLF4,RASA1,3.75777
KLF4,PDGFC,3.75777
CREB3,RAD18,3.75777
KLF4,MOBKL2A,3.75777
CREB3,EFR3A,3.75777
KLF4,COL4A2,3.75777
NFATC1,CDK5,3.75777
CREB3,CCT4,3.75777
NFATC1,CD84,3.75777
POU6F1,SH3BGRL,3.75777
ZIC2,GALNT7,3.75777
KLF4,HGS,3.75777
ARID5B,TMEM206,3.75777
CREB3,ENTPD4,3.75777
KLF4,RCAN1,3.75777
CREB3,NDUFS4,3.75777
KLF4,ACVR1B,3.75777
ZIC2,ZFR,3.75777
POU6F1,ATP1A1,3.75777
NFATC1,C10orf56,3.75777
NFATC1,ANKH,3.75777
CREB3,NDEL1,3.75777
ARID5B,JUN,3.75777
CREB3,SERTAD2,3.75777
ZIC2,SEPT9,3.75777
NFATC1,MRPL45,3.75777
ZIC2,TCF4,3.75777
CREB3,DDX50,3.75777
ARID5B,KLHDC3,3.75777
KLF4,ERAL1,3.75777
CREB3,EIF2B1,3.75777
CREB3,DEK,3.75777
CREB3,UCHL5,3.75777
CEBPB,ARHGEF6,3.75777
HMGA2,ARL6IP5,3.75777
CREB3,U2AF1,3.75777
KLF4,ABI2,3.75777
KLF4,DENND2D,3.75777
HMGA1,SLC39A1,3.75777
SMAD6,AKR1A1,3.75777
SMAD6,NRBP2,3.75777
CEBPB,CEP350,3.75777
CREB3,TPT1,3.75777
KLF4,CPD,3.75777
POU6F1,CDH23,3.75777
SMAD6,P117,3.75777
KLF4,UBE2L6,3.75777
CREB3,LAPTM4B,3.75777
SRF,C9orf19,3.75777
KLF4,TNFAIP8L2,3.75777
KLF4,TNPO2,3.75777
SMAD6,PDZD11,3.75777
KLF4,MRPS10,3.75777
CREB3,REL,3.75777
POU6F1,SOX4,3.75777
CREB3,ENSA,3.75777
NFATC1,GMFB,3.75777
CREB3,ABCE1,3.75777
KLF4,TAPBP,3.75777
NFATC1,PCTK2,3.75777
HMGA1,ASXL1,3.75777
CEBPB,EFCAB2,3.75777
CREB3,PPP1R15A,3.75777
HMGA2,VTI1A,3.75777
POU6F1,BTG1,3.75777
CREB3,SAR1A,3.75777
CEBPB,ADNP,3.75777
KLF4,APH1A,3.75777
NFATC1,ALOX5AP,3.75777
NFATC1,SLC11A1,3.75777
CREB3,SKIV2L2,3.75777
CREB3,BIRC6,3.75777
KLF4,CD300LB,3.75777
ARID5B,TCTA,3.75777
KLF4,ADCY3,3.75777
CREB3,SRGN,3.75777
NFATC1,SOX4,3.75777
HMGA2,LOC387763,3.75777
HMGA1,CDKN2C,3.75777
CREB3,STXBP3,3.75777
ARID5B,TP53INP1,3.75777
ZIC2,HSPA5,3.75777
NFATC1,FUNDC2,3.75777
ARID5B,ZNF703,3.75777
NFATC1,STRN,3.75777
KLF4,VPS33A,3.75777
SMAD6,GOLGA5,3.75777
HMGA2,UBA7,3.75777
CREB3,PAQR3,3.75777
SMAD6,TNPO1,3.75777
CEBPB,SYNCRIP,3.75777
CREB3,MRPL13,3.75777
HMGA1,ZNF295,3.75777
KLF4,TNRC6A,3.75777
HMGA1,INPP5B,3.75777
HMGA1,CAD,3.75777
KLF4,ITGA6,3.75777
HMGA2,PRNPIP,3.75777
CREB3,TOPORS,3.75777
NFATC1,MAN1A1,3.75777
POU6F1,PALLD,3.75777
HMGA1,MBNL1,3.75777
KLF4,NCOA7,3.75777
NFATC1,FOXO1,3.75777
SMAD6,VAPA,3.75777
CEBPB,DIAPH2,3.75777
CREB3,KIAA0423,3.75777
ZIC2,WDR26,3.75777
SRF,FOSB,3.75777
SMAD6,HAVCR2,3.75777
CEBPB,GYS1,3.75777
NFATC1,SPRY2,3.75777
CREB3,ZZEF1,3.75777
HMGA1,SDK1,3.75777
CREB3,RNPS1,3.75777
NFATC1,SNHG3-RCC1,3.75777
KLF4,NFKBIL1,3.75777
CEBPB,MED30,3.75777
NFATC1,TPM2,3.75777
NFATC1,PPARD,3.75777
CREB3,STX4,3.75777
HMGA1,MAST2,3.75777
ZIC2,ADAM9,3.75777
NFATC1,TMEM194,3.75777
CREB3,GOLGB1,3.75777
POU6F1,ZCCHC7,3.75777
KLF4,PPP1R11,3.75777
HMGA1,PHF15,3.75777
CREB3,EIF3CL,3.75777
CEBPB,ETF1,3.75777
ARID5B,ALS2CR13,3.75777
CEBPB,EZH2,3.75777
HMGA1,RUVBL2,3.75777
CREB3,UBE2B,3.75777
HMGA1,ANTXR1,3.75777
KLF4,TMEM106A,3.75777
HMGA2,SCAP,3.75777
KLF4,KIAA0859,3.75777
KLF4,SLC39A1,3.75777
HMGA1,WDR49,3.75777
CREB3,CSNK1A1,3.75777
CREB3,LETM2,3.75777
CREB3,KCTD12,3.75777
NFATC1,ITPR1,3.75777
NFATC1,ELK3,3.75777
NFATC1,PDE2A,3.75777
KLF4,SH3BGRL,3.75777
CREB3,CCNK,3.75777
SMAD6,CENTD3,3.75777
CREB3,C1orf108,3.75777
HMGA1,RBM14,3.75777
CREB3,IFT122,3.75777
CREB3,LMBR1,3.75777
HMGA2,ATP2B4,3.75777
ZIC2,ELF2,3.75777
CREB3,SFRS12,3.75777
KLF4,UBA5,3.75777
HMGA1,PARL,3.75777
KLF4,GLCE,3.75777
CEBPB,MIF4GD,3.75777
POU6F1,RCSD1,3.75777
CREB3,C9orf32,3.75777
HMGA2,ZIC2,3.75777
KLF4,ETS1,3.75777
NFATC1,CUGBP2,3.75777
KLF4,C1orf26,3.75777
ZIC2,RPS6KA1,3.75777
KLF4,PLXNC1,3.75777
HMGA1,CHD7,3.75777
KLF4,C1orf144,3.75777
KLF4,CSF1,3.75777
NFATC1,HAVCR2,3.75777
CREB3,EGR1,3.75777
KLF4,NFIB,3.75777
HMGA1,C3orf39,3.75777
CEBPB,UCRC,3.75777
POU6F1,POLR3D,3.75777
NFATC1,PCDHGA10,3.75777
CREB3,TRIP6,3.75777
SMAD6,CD68,3.75777
CEBPB,PSEN1,3.75777
ZIC2,GATA2,3.75777
CREB3,MAP3K11,3.75777
SMAD6,H3F3A,3.75777
SRF,NR4A1,3.75777
SMAD6,CHST13,3.75777
KLF4,STAG2,3.75777
HMGA2,LIPA,3.75777
CEBPB,RAD23B,3.75777
CREB3,BECN1,3.75777
HMGA2,LOC283392,3.75777
CREB3,SAP30BP,3.75777
CREB3,CYCS,3.75777
KLF4,SRP19,3.75777
CREB3,ELOVL5,3.75777
HMGA2,BIVM,3.75777
CEBPB,CIRH1A,3.75777
CREB3,SYNPO2,3.75777
KLF4,TGFB1,3.75777
ZIC2,EVI5L,3.75777
CREB3,CHSY1,3.75777
CREB3,USP8,3.75777
ZIC2,PDGFA,3.75777
ZIC2,CTDSP2,3.75777
HMGA2,GFI1,3.75777
CREB3,PCNP,3.75777
SMAD6,SIL1,3.75777
KLF4,LIMK1,3.75777
CREB3,DAZAP2,3.75777
CREB3,SNF1LK,3.75777
CREB3,FAM62B,3.75777
CREB3,NUP98,3.75777
NFATC1,TOM1,3.75777
KLF4,ARHGAP10,3.75777
KLF4,DHRS3,3.75777
HMGA2,PRMT5,3.75777
HMGA1,SATB2,3.75777
CREB3,KANK4,3.75777
NFATC1,SCARB2,3.75777
KLF4,MMP19,3.75777
CREB3,KIF2A,3.75777
NFATC1,ZYX,3.75777
KLF4,ZNF703,3.75777
KLF4,PSCDBP,3.75777
CREB3,HMGCS1,3.75777
CREB3,RFC3,3.75777
NFATC1,ATL3,3.75777
KLF4,SLA,3.75777
CREB3,DYRK1A,3.75777
SRF,THSD7A,3.75777
HMGA2,EIF4EBP2,3.75777
NFATC1,C3,3.75777
HMGA1,MEPCE,3.75777
CREB3,SPG20,3.75777
CREB3,KIAA0284,3.75777
ZIC2,SORL1,3.75777
NFATC1,CALCOCO1,3.75777
NFATC1,TNFAIP3,3.75777
NFATC1,RPL15,3.75777
CREB3,HDAC4,3.75777
KLF4,VIM,3.75777
KLF4,HMGA2,3.75777
KLF4,PCGF1,3.75777
KLF4,CHMP4B,3.75777
NFATC1,CDH23,3.75777
HMGA2,LOC494024,3.75777
ARID5B,ST6GALNAC6,3.75777
ZIC2,C14orf100,3.75777
NFATC1,CYBB,3.75777
KLF4,FYTTD1,3.75777
NFATC1,KIAA1949,3.75777
POU6F1,C1orf122,3.75777
HMGA2,BLOC1S1,3.75777
POU6F1,GALM,3.75777
KLF4,CALU,3.75777
ZIC2,DGKZ,3.75777
CREB3,GTPBP1,3.75777
CEBPB,FLJ22167,3.75777
NFATC1,CCDC58,3.75777
HMGA2,FBXO34,3.75777
NFATC1,MYO1E,3.75777
CREB3,OXCT1,3.75777
CEBPB,PRKCE,3.75777
NFATC1,EVL,3.75777
SMAD6,RFTN1,3.75777
SMAD6,TGFB1,3.75777
HMGA2,OSBPL7,3.75777
CEBPB,FEM1C,3.75777
CEBPB,LGR4,3.75777
CREB3,SECISBP2,3.75777
SMAD6,CPEB2,3.75777
NFATC1,TRIP11,3.75777
KLF4,DLG4,3.75777
KLF4,BAIAP2,3.75777
NFATC1,CCL5,3.75777
KLF4,ZHX2,3.75777
KLF4,FAM40A,3.75777
ZIC2,UBA2,3.75777
CREB3,ARF6,3.75777
KLF4,TRRAP,3.75777
KLF4,RASD2,3.75777
NFATC1,LPL,3.75777
SMAD6,MED8,3.75777
HMGA2,KLHDC3,3.75777
HMGA1,HDGF,3.75777
HMGA2,CEP110,3.75777
NFATC1,NFYC,3.75777
HMGA1,PEBP1,3.75777
CREB3,FLJ11171,3.75777
NFATC1,LDLRAP1,3.75777
CEBPB,HNRNPH1,3.75777
ARID5B,ASB13,3.75777
KLF4,CREB3,3.75777
HMGA1,MGC35361,3.75777
CREB3,FOSL2,3.75777
HMGA2,CPNE3,3.75777
KLF4,BARX1,3.75777
KLF4,ZNF330,3.75777
KLF4,LCP1,3.75777
HMGA1,TRIM11,3.75777
CEBPB,IL6R,3.75777
NFATC1,FABP4,3.75777
HMGA1,C10orf76,3.75777
KLF4,CDK5RAP3,3.75777
ZIC2,PTPN12,3.75777
NFATC1,CARD6,3.75777
CEBPB,STAG1,3.75777
NFATC1,NFKB1,3.75777
ZIC2,ZCCHC6,3.75777
KLF4,KIAA0430,3.75777
KLF4,IKBKE,3.75777
HMGA2,SAMD1,3.75777
SRF,CCNE2,3.75777
KLF4,PPARG,3.75777
HMGA2,TPM4,3.75777
KLF4,DDX50,3.75777
NFATC1,SH2B3,3.75777
SMAD6,DUSP7,3.75777
POU6F1,ETV5,3.75777
HMGA2,SLC2A9,3.75777
HMGA2,MARCKS,3.75777
ARID5B,BACE1,3.75777
NFATC1,HECTD2,3.75777
CREB3,DDX17,3.75777
ARID5B,FAM78A,3.75777
ZIC2,IER5L,3.75777
